股票代码,股票名称
603629,利通电子
688589,力合微
603200,上海洗霸
300360,炬华科技
688416,恒烁股份
300689,澄天伟业
300453,三鑫医疗
300864,南大环境
300401,花园生物
600367,红星发展
002636,金安国纪
300471,厚普股份
301248,杰创智能
300578,会畅通讯
002633,申科股份
301066,万事利
300109,新开源
601033,永兴股份
300461,田中精机
300181,佐力药业
430556,雅达股份
603788,宁波高发
300554,三超新材
600133,东湖高新
300219,鸿利智汇
300880,迦南智能
600052,东望时代
430090,同辉信息
688136,科兴制药
000534,万泽股份
300505,川金诺
603897,长城科技
603042,华脉科技
002551,尚荣医疗
688270,臻镭科技
605228,神通科技
300335,迪森股份
301270,汉仪股份
300837,浙矿股份
301008,宏昌科技
300239,东宝生物
872351,华光源海
301237,和顺科技
300564,筑博设计
688596,正帆科技
688700,东威科技
300700,岱勒新材
830809,安达科技
300817,双飞集团
301234,五洲医疗
301100,风光股份
300774,倍杰特
002623,亚玛顿
688651,盛邦安全
301056,森赫股份
301096,百诚医药
002405,四维图新
301199,迈赫股份
600330,天通股份
300882,万胜智能
002082,万邦德
001270,铖昌科技
688484,南芯科技
001319,铭科精技
603045,福达合金
300427,*ST红相
688170,德龙激光
300281,金明精机
430139,华岭股份
300867,圣元环保
001387,雪祺电气
301226,祥明智能
688158,优刻得-W
601059,信达证券
002730,电光科技
430198,微创光电
688356,键凯科技
603229,奥翔药业
301176,逸豪新材
300715,凯伦股份
002620,瑞和股份
870199,倍益康
002718,友邦吊顶
300154,瑞凌股份
688201,信安世纪
300358,楚天科技
688573,信宇人
002989,中天精装
603991,至正股份
301041,金百泽
688656,浩欧博
300619,金银河
688371,菲沃泰
300931,通用电梯
600366,宁波韵升
301043,绿岛风
301258,富士莱
002134,天津普林
300977,深圳瑞捷
605116,奥锐特
688386,泛亚微透
605028,世茂能源
603105,芯能科技
001222,源飞宠物
002880,卫光生物
300605,恒锋信息
000572,海马汽车
300843,胜蓝股份
000605,渤海股份
600316,洪都航空
301057,汇隆新材
300190,维尔利
002830,名雕股份
603518,锦泓集团
300053,航宇微
688671,碧兴物联
603725,天安新材
300609,汇纳科技
002845,同兴达
688051,佳华科技
600151,航天机电
001256,炜冈科技
300323,华灿光电
603678,火炬电子
603595,东尼电子
688507,索辰科技
300901,中胤时尚
688196,卓越新能
688733,壹石通
003011,海象新材
835185,贝特瑞
300641,正丹股份
002012,凯恩股份
002323,雅博股份
603319,湘油泵
002640,跨境通
688268,华特气体
603838,四通股份
688256,寒武纪-U
688070,纵横股份
603825,华扬联众
002836,新宏泽
002308,威创股份
688450,光格科技
301380,挖金客
300192,科德教育
000702,正虹科技
300240,飞力达
003036,泰坦股份
300585,奥联电子
301312,智立方
301357,北方长龙
002542,中化岩土
301148,嘉戎技术
300932,三友联众
688032,禾迈股份
300716,泉为科技
688095,福昕软件
300393,中来股份
002765,蓝黛科技
605577,龙版传媒
688280,精进电动-UW
600727,鲁北化工
688266,泽璟制药-U
688290,景业智能
300956,英力股份
300491,通合科技
300436,广生堂
605258,协和电子
688177,百奥泰
001360,南矿集团
688508,芯朋微
688627,精智达
301158,德石股份
831167,鑫汇科
839792,东和新材
605055,迎丰股份
872953,国子软件
301072,中捷精工
002760,凤形股份
688039,当虹科技
002534,西子洁能
688171,纬德信息
603192,汇得科技
837212,智新电子
301281,科源制药
301550,斯菱股份
688030,山石网科
603189,网达软件
605178,时空科技
831906,舜宇精工
300870,欧陆通
300877,金春股份
688689,银河微电
301505,苏州规划
603166,福达股份
300963,中洲特材
603709,中源家居
688089,嘉必优
600246,万通发展
688646,逸飞激光
600212,绿能慧充
300831,派瑞股份
002272,川润股份
838810,春光药装
001236,弘业期货
300717,华信新材
838227,美登科技
605069,正和生态
688173,希荻微
688468,科美诊断
002338,奥普光电
688079,美迪凯
603326,我乐家居
688667,菱电电控
300943,春晖智控
300653,正海生物
301235,华康医疗
301060,兰卫医学
600363,联创光电
002058,威尔泰
603276,恒兴新材
300767,震安科技
688097,博众精工
300141,和顺电气
688208,道通科技
603005,晶方科技
688319,欧林生物
001358,兴欣新材
300262,巴安水务
300863,卡倍亿
001239,永达股份
002817,黄山胶囊
300696,爱乐达
603068,博通集成
002571,德力股份
300237,美晨生态
300477,合纵科技
300478,杭州高新
300980,祥源新材
688108,赛诺医疗
301107,瑜欣电子
688183,生益电子
603738,泰晶科技
300907,康平科技
301010,晶雪节能
600192,长城电工
300602,飞荣达
688162,巨一科技
301298,东利机械
301568,思泰克
603316,诚邦股份
603269,海鸥股份
600609,金杯汽车
600605,汇通能源
872190,雷神科技
833284,灵鸽科技
300671,富满微
300176,派生科技
003026,中晶科技
300668,杰恩设计
300222,科大智能
000931,中 关 村
688058,宝兰德
688711,宏微科技
002148,北纬科技
301201,诚达药业
688085,三友医疗
600702,舍得酒业
301192,泰祥股份
300509,新美星
603681,永冠新材
300400,劲拓股份
834407,驰诚股份
688523,航天环宇
300118,东方日升
603335,迪生力
688388,嘉元科技
301058,中粮科工
300912,凯龙高科
300828,锐新科技
300546,雄帝科技
603139,康惠制药
002580,圣阳股份
300517,海波重科
301012,扬电科技
833455,汇隆活塞
300599,雄塑科技
688048,长光华芯
300851,交大思诺
603088,宁波精达
300535,达威股份
301157,华塑科技
301186,超达装备
301251,威尔高
000025,特  力Ａ
605303,园林股份
300549,优德精密
002869,金溢科技
688325,赛微微电
300460,惠伦晶体
688152,麒麟信安
688288,鸿泉物联
002983,芯瑞达
688668,鼎通科技
688110,东芯股份
603982,泉峰汽车
603330,天洋新材
300771,智莱科技
300644,南京聚隆
688372,伟测科技
603800,道森股份
000856,冀东装备
688182,灿勤科技
002452,长高电新
002105,信隆健康
688262,国芯科技
838701,豪声电子
300515,三德科技
300849,锦盛新材
301138,华研精机
603312,西典新能
688669,聚石化学
688659,元琛科技
001316,润贝航科
688315,诺禾致源
300694,蠡湖股份
603150,万朗磁塑
301020,密封科技
837006,晟楠科技
600889,南京化纤
300615,欣天科技
300263,隆华科技
300407,凯发电气
002667,威领股份
301336,趣睡科技
300103,达刚控股
301367,怡和嘉业
300480,光力科技
603137,恒尚节能
688329,艾隆科技
688591,泰凌微
430478,峆一药业
603176,汇通集团
301239,普瑞眼科
301175,中科环保
300885,海昌新材
301229,纽泰格
000720,新能泰山
300900,广联航空
688203,海正生材
688383,新益昌
603637,镇海股份
000803,山高环能
831445,龙竹科技
688378,奥来德
301080,百普赛斯
688519,南亚新材
600423,柳化股份
603267,鸿远电子
300440,运达科技
300150,世纪瑞尔
002900,哈三联
688228,开普云
300845,捷安高科
301128,强瑞技术
301081,严牌股份
002963,豪尔赛
002055,得润电子
301122,采纳股份
000586,汇源通信
873167,新赣江
300701,森霸传感
002253,川大智胜
002046,国机精工
600137,浪莎股份
300958,建工修复
002940,昂利康
300903,科翔股份
688418,震有科技
000017,深中华A
301170,锡南科技
600055,万东医疗
300252,金信诺
833580,科创新材
002973,侨银股份
002117,东港股份
688682,霍莱沃
688078,龙软科技
002297,博云新材
002295,精艺股份
301326,捷邦科技
002529,海源复材
300610,晨化股份
688339,亿华通-U
839167,同享科技
301053,远信工业
002846,英联股份
301338,凯格精机
836077,吉林碳谷
603089,正裕工业
300942,易瑞生物
300254,仟源医药
300417,南华仪器
002842,翔鹭钨业
831010,凯添燃气
301390,经纬股份
688699,明微电子
300462,华铭智能
871245,威博液压
002455,百川股份
300727,润禾材料
688503,聚和材料
301172,君逸数码
000065,北方国际
603890,春秋电子
603895,天永智能
688595,芯海科技
300412,迦南科技
301578,辰奕智能
300643,万通智控
300905,宝丽迪
301292,海科新源
300648,星云股份
603879,永悦科技
600353,旭光电子
301079,邵阳液压
000767,晋控电力
688181,八亿时空
600326,西藏天路
300329,海伦钢琴
873576,天力复合
300246,宝莱特
688601,力芯微
831195,三祥科技
301252,同星科技
835579,机科股份
301363,美好医疗
000899,赣能股份
833346,威贸电子
300152,新动力
301230,泓博医药
300397,天和防务
688716,中研股份
688049,炬芯科技
301228,实朴检测
688638,誉辰智能
301136,招标股份
300621,维业股份
603978,深圳新星
000679,大连友谊
688663,新风光
300091,金通灵
001268,联合精密
688719,爱科赛博
301105,鸿铭股份
300016,北陆药业
002996,顺博合金
870726,鸿智科技
301386,未来电器
688296,和达科技
003004,声迅股份
301193,家联科技
688798,艾为电子
001231,农心科技
839493,并行科技
300964,本川智能
688234,天岳先进
688101,三达膜
601096,宏盛华源
300363,博腾股份
300868,杰美特
688655,迅捷兴
002729,好利科技
834415,恒拓开源
688063,派能科技
301065,本立科技
832145,恒合股份
002717,岭南股份
688226,威腾电气
605058,澳弘电子
832419,路斯股份
603856,东宏股份
300804,广康生化
300721,怡达股份
001326,联域股份
002480,新筑股份
603429,集友股份
688362,甬矽电子
688316,青云科技-U
301097,天益医疗
300906,日月明
603421,鼎信通讯
002723,小崧股份
002387,维信诺
301273,瑞晨环保
300550,和仁科技
832278,鹿得医疗
688021,奥福环保
603669,灵康药业
301021,英诺激光
301046,能辉科技
002798,帝欧家居
301266,宇邦新材
688081,兴图新科
301566,达利凯普
605162,新中港
002977,天箭科技
001283,豪鹏科技
600520,文一科技
301033,迈普医学
688718,唯赛勃
430300,辰光医疗
300334,津膜科技
688293,奥浦迈
688377,迪威尔
603066,音飞储存
300930,屹通新材
300854,中兰环保
002094,青岛金王
688662,富信科技
830946,森萱医药
836433,大唐药业
300472,新元科技
300753,爱朋医疗
603813,原尚股份
600107,美尔雅
300844,山水比德
300825,阿尔特
832171,志晟信息
300072,海新能科
301359,东南电子
600053,九鼎投资
688778,厦钨新能
603809,豪能股份
603385,惠达卫浴
300746,汉嘉设计
301567,贝隆精密
301233,盛帮股份
605177,东亚药业
300157,新锦动力
301040,中环海陆
300886,华业香料
603900,莱绅通灵
600768,宁波富邦
300099,尤洛卡
831304,迪尔化工
002823,凯中精密
688205,德科立
688067,爱威科技
600207,安彩高科
688038,中科通达
301001,凯淳股份
002192,融捷股份
002856,美芝股份
300739,明阳电路
300391,长药控股
688313,仕佳光子
835368,连城数控
688265,南模生物
301016,雷尔伟
688629,华丰科技
688258,卓易信息
301024,霍普股份
002188,中天服务
605319,无锡振华
300562,乐心医疗
603829,洛凯股份
688168,安博通
873726,卓兆点胶
603968,醋化股份
688314,康拓医疗
836871,派特尔
688233,神工股份
002579,中京电子
603815,交建股份
301139,元道通信
300827,上能电气
301519,舜禹股份
688787,海天瑞声
605376,博迁新材
831834,三维股份
301376,致欧科技
300921,南凌科技
835670,数字人
002205,国统股份
603663,三祥新材
688306,均普智能
688393,安必平
300379,东方通
002943,宇晶股份
831689,克莱特
301413,安培龙
301319,唯特偶
300279,和晶科技
688358,祥生医疗
832876,慧为智能
301383,天键股份
603676,卫信康
301328,维峰电子
002066,瑞泰科技
300928,华安鑫创
301006,迈拓股份
688088,虹软科技
001309,德明利
688046,药康生物
300125,聆达股份
832000,安徽凤凰
002857,三晖电气
300759,康龙化成
300447,全信股份
002300,太阳电缆
301070,开勒股份
300733,西菱动力
300518,新迅达
301141,中科磁业
001211,双枪科技
002376,新北洋
300084,海默科技
688607,康众医疗
688237,超卓航科
688322,奥比中光-UW
301059,金三江
002288,超华科技
603933,睿能科技
832149,利尔达
600191,华资实业
003008,开普检测
601515,东峰集团
301222,浙江恒威
603768,常青股份
832225,利通科技
300813,泰林生物
873833,美心翼申
300807,天迈科技
301182,凯旺科技
688652,京仪装备
605151,西上海
688588,凌志软件
603955,大千生态
688179,阿拉丁
300673,佩蒂股份
002637,赞宇科技
300822,贝仕达克
688590,新致软件
002949,华阳国际
003001,中岩大地
836699,海达尔
688195,腾景科技
831627,力王股份
603367,辰欣药业
835508,殷图网联
688026,洁特生物
600189,泉阳泉
600284,浦东建设
002811,郑中设计
002645,华宏科技
832982,锦波生物
301388,欣灵电气
300543,朗科智能
301178,天亿马
300626,华瑞股份
301180,万祥科技
300800,力合科技
002178,延华智能
605566,福莱蒽特
300786,国林科技
872392,佳合科技
605001,威奥股份
603666,亿嘉和
688693,锴威特
002826,易明医药
600847,万里股份
000590,启迪药业
688592,司南导航
300374,中铁装配
300614,百川畅银
300030,阳普医疗
832469,富恒新材
688328,深科达
301456,盘古智能
600650,锦江在线
002325,洪涛股份
688472,阿特斯
300499,高澜股份
301517,陕西华达
600732,爱旭股份
600836,上海易连
688307,中润光学
688272,*ST富吉
832662,方盛股份
688093,世华科技
300758,七彩化学
838971,天马新材
688359,三孚新科
300994,久祺股份
839680,广道数字
301075,多瑞医药
002129,TCL中环
688216,气派科技
835237,力佳科技
688312,燕麦科技
603191,望变电气
000850,华茂股份
870204,沪江材料
603373,安邦护卫
688571,杭华股份
873152,天宏锂电
300479,神思电子
300652,雷迪克
836239,长虹能源
605255,天普股份
603359,东珠生态
300935,盈建科
688616,西力科技
603051,鹿山新材
002471,中超控股
873703,广厦环能
300757,罗博特科
301049,超越科技
300594,朗进科技
002715,登云股份
300865,大宏立
002072,凯瑞德
688613,奥精医疗
000532,华金资本
603655,朗博科技
300137,先河环保
603009,北特科技
300635,中达安
688480,赛恩斯
301098,金埔园林
873690,捷众科技
688178,万德斯
300823,建科机械
001379,腾达科技
688466,金科环境
836547,无锡晶海
831856,浩淼科技
833171,国航远洋
688653,康希通信
831641,格利尔
300779,惠城环保
832110,雷特科技
603320,迪贝电气
688118,普元信息
300897,山科智能
688631,莱斯信息
834765,美之高
300670,大烨智能
871553,凯腾精工
688619,罗普特
603777,来伊份
870976,视声智能
605268,王力安防
871634,新威凌
873305,九菱科技
838030,德众汽车
837046,亿能电力
870508,丰安股份
830832,齐鲁华信
300405,科隆股份
603843,正平股份
300270,中威电子
002310,东方园林
300862,蓝盾光电
831152,昆工科技
000861,海印股份
001202,炬申股份
002501,利源股份
300995,奇德新材
600301,华锡有色
002488,金固股份
300836,佰奥智能
873665,科强股份
834770,艾能聚
688679,通源环境
605298,必得科技
873679,前进科技
603439,贵州三力
002199,东晶电子
831855,浙江大农
301577,美信科技
688029,南微医学
833523,德瑞锂电
833873,中设咨询
688310,迈得医疗
834058,华洋赛车
603033,三维股份
834475,三友科技
600165,宁科生物
300812,易天股份
833030,立方控股
603648,畅联股份
002141,贤丰控股
002523,天桥起重
836149,旭杰科技
600800,渤海化学
002544,普天科技
603315,福鞍股份
300719,安达维尔
832802,保丽洁
600243,青海华鼎
603969,银龙股份
002388,新亚制程
002769,普路通
603959,百利科技
839729,永顺生物
603963,大理药业
603122,合富中国
603363,傲农生物
600689,上海三毛
600629,华建集团
000068,华控赛格
002789,建艺集团
000798,中水渔业
000151,中成股份
603126,中材节能
001376,百通能源
002336,人人乐
603221,爱丽家居
002971,和远气体
600088,中视传媒
001288,运机集团
603867,新化股份
603718,海利生物
605136,丽人丽妆
603860,中公高科
603259,药明康德
601968,宝钢包装
600630,龙头股份
600097,开创国际
002883,中设股份
603721,中广天择
003007,直真科技
001229,魅视科技
000037,深南电A
603358,华达科技
001260,坤泰股份
831396,许昌智能
002116,中国海诚
000668,荣丰控股
836260,中寰股份
601566,九牧王
601519,大智慧
300069,金利华电
000820,神雾节能
830974,凯大催化
002621,美吉姆
002333,罗普斯金
600213,亚星客车
002750,龙津药业
000908,景峰医药
873169,七丰精工
002217,合力泰
600715,文投控股
870299,灿能电力
836414,欧普泰
300268,*ST佳沃
300282,*ST三盛
838262,太湖雪
871396,常辅股份
834950,迅安科技
301526,国际复材
871981,晶赛科技
688776,国光电气
836961,西磁科技
836395,朗鸿科技
300998,宁波方正
300742,*ST越博
300208,青岛中程
300425,中建环能
300210,森远股份
836504,博迅生物
837403,康农种业
872895,花溪科技
873570,坤博精工
871970,大禹生物
831961,创远信科
873132,泰鹏智能
688084,晶品特装
688685,迈信林
831087,秋乐种业
300536,农尚环境
300108,ST吉药
300799,*ST左江
